index,name,generation,locomotion_fitness,manipulation_fitness,entered_population,final_name,genome,Final mean reward,tracking_lin_vel,tracking_ang_vel,lin_vel_z,ang_vel_xy,base_height,action_rate,torques,dof_vel,energy,similar_to_default,contact,contact_forces,feet_slide,swing_feet_z,orientation,dof_acc,undesired_contacts
2814,g056_o013,56,95.61,69.35,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,-0.0,1.57,0.4,0.1,0.2,1.57,2.0933333333,1.57,0.1,0.2,0.0,1.57,-1.0466666667,-0.0,0.3,0.0,0.1,3.14,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.4,0.6,0.0]",95.6110630798,1.25599384308,1.33242678642,-0.00677311001346,-0.00520686851814,-0.349693894386,-0.170339331031,-0.0504344403744,-0.015238430351,-0.00184084172361,0,1.32926440239,0,-0.0205640755594,1.95157182217,-0.0184345841408,-0.0453989617527,-1.00374352932
2815,g056_o014,56,188.79,119.81,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,-0.0,1.57,0.3,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,0.5233333333,-0.0,0.2,0.3,0.0,-0.0,0.5233333333,-1.0466666667,0.3,0.0,0.3,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.5,0.0,0.0]",188.792764893,3.93710517883,1.97755420208,-0.0295053925365,-0.0721076354384,-0.00411917176098,-0.142389968038,-0.0379436612129,-0.0353996008635,-0.00358781008981,0,1.34936523438,-0.0146078057587,-0.00774651905522,2.3095433712,-0.0294536557049,-0.0508714616299,-0.2197265625
2816,g056_o015,56,184.3,123.74,0,0,"[0.3,0.4,0.2,0.1,0.7,-0.0,-0.0,1.57,0.4,0.1,0.2,1.57,2.0933333333,1.57,0.1,0.0,0.1,-0.0,1.57,-0.0,0.2,0.0,0.2,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.1,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",184.297435913,3.90068626404,1.96367001534,-0.0723014175892,-0.0161748733371,-0.0150690712035,-0.119808495045,-0.0442510396242,-0.0323059111834,-0.00346386805177,0,1.75889086723,-0.038910523057,-0.012675838545,3.08937335014,-0.00797402486205,-0.040446780622,-0.092041015625
2817,g056_o016,56,73.96,90.94,0,0,"[0.3,0.4,0.2,0.1,0.9,-0.0,-0.0,1.57,0.4,0.1,0.2,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,-1.0466666667,-0.0,0.2,0.1,0.6,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,-0.0,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.0]",73.9591773605,1.26171970367,1.35955071449,-0.00147765455768,-0.00064633943839,-0.954337775707,-0.0590161904693,-0.0531905703247,-0.0118994964287,-0.00121128791943,0,1.12125658989,0,-0.0132057052106,1.62908113003,-0.0876204967499,-0.00961420312524,-0.90218102932
2818,g056_o017,56,172.2,105.31,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.0,2.0933333333,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.3,0.1,0.0,-0.0,-0.0,-1.0466666667,0.2,0.0,0.1,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",172.201616287,3.79646754265,1.89186954498,-0.0505846366286,-0.0307597853243,-0.0400857180357,-0.147416591644,-0.0472662970424,-0.0348024144769,-0.00424067629501,0,1.12223315239,-0.0120176216587,-0.0100208483636,1.91858649254,-0.0228854902089,-0.0465355738997,-0.0361328125
2819,g056_o018,56,116.65,115.23,0,0,"[0.3,0.3,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.2,0.1,0.5233333333,2.0933333333,1.0466666667,0.0,0.0,0.2,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.4,0.0,0.1,0.5233333333,-0.0,-1.0466666667,0.3,0.0,0.1]",116.649172249,1.33110833168,1.59390866756,-0.012245058082,-0.00353186624125,-0.0136306006461,-0.0809770748019,-0.0439052134752,-0.0129805095494,-0.00117175444029,0,1.00048828125,-3.64424886357e-05,-4.03655940318e-05,1.58278691769,-0.0394532680511,-0.0150205250829,-0.0226236991584
2820,g056_o019,56,105.91,83.65,0,0,"[0.2,0.2,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.1,2.6166666667,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.0466666667,0.4,0.0,0.2,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,1.0466666667,-1.0466666667,0.4,0.0,0.0]",105.914728394,1.30992746353,1.95796012878,-0.00356480665505,-0.00255375402048,-0.638386726379,-0.11501686275,-0.0360316820443,-0.0274981092662,-0.00256997626275,0,1.37736010551,0,-0.042141571641,2.30812525749,-0.0254350081086,-0.0356252491474,-1.0830078125
2821,g056_o020,56,90.45,38.38,0,0,"[0.3,0.6,0.2,0.1,0.8,-0.0,-1.0466666667,1.57,0.2,0.2,0.0,-1.0466666667,2.0933333333,1.0466666667,0.0,0.0,0.1,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.2,1.57,1.0466666667,-0.0,0.4,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",90.4452960777,1.22530686855,1.28971910477,-0.00987070705742,-0.00155680836178,-0.332445085049,-0.106640055776,-0.056750934571,-0.011577389203,-0.00115653593093,0,1.00056970119,-1.30694024847e-05,-0.000248372671194,1.4980931282,-0.0659169107676,-0.0107959685847,-0.100748702884
2822,g056_o021,56,110.47,113.68,0,0,"[0.3,0.4,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.0,0.5233333333,2.0933333333,1.0466666667,0.1,0.0,0.1,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-3.14,-0.0,-0.5233333333,0.5,0.0,0.0]",110.470608015,1.39429974556,1.56380534172,-0.0377997383475,-0.00705907028168,-0.0306449383497,-0.0986715406179,-0.0344490781426,-0.0217756927013,-0.0015732026659,0,1.47835290432,-0.00646854471415,-0.00439025554806,2.5541009903,-0.0356750711799,-0.0256981030107,-0.0926106795669
2823,g056_o022,56,112.3,132.65,1,g060_p010,"[0.4,0.3,0.1,0.1,0.2,-0.0,-0.0,1.57,0.4,0.1,0.2,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,-1.0466666667,-0.0,0.3,0.0,0.0,-0.0,-0.5233333333,-2.0933333333,0.6,0.0,0.0,-0.0,-0.0,1.57,0.3,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",112.299654236,1.38776421547,1.50994300842,-0.032697699964,-0.0053691463545,-0.0481148175895,-0.0920208692551,-0.0461580753326,-0.0146198309958,-0.00142657803372,0,1.01041674614,-0.00128640397452,-0.000311107200105,1.6741912365,-0.0426932685077,-0.0142963901162,-0.0330403670669
2824,g056_o023,56,95.47,82.47,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,-0.0,3.14,0.4,0.1,0.5,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.2,0.0,0.0]",95.4666155243,1.30447769165,1.30396878719,-0.023252716288,-0.0083655975759,-0.355155706406,-0.0795861408114,-0.0589296147227,-0.0169767793268,-0.00194891996216,0,1.04215502739,0,-0.00411899853498,1.57539010048,-0.0473410561681,-0.0151055101305,-0.132975265384
2825,g056_o024,56,50.54,118.81,0,0,"[0.2,0.4,0.2,0.1,0.7,-1.57,-2.0933333333,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.0,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.57,0.4,0.0,0.2,-0.0,-0.0,1.57,0.1,0.1,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.4]",50.5416739947,1.24690663815,1.30612277985,-0.0101583469659,-0.00560750905424,-1.50866055489,-0.0795842558146,-0.0571151785553,-0.0110938353464,-0.00116100662854,0,1.00756835938,0,-0.000159277464263,1.47506940365,-0.245880663395,-0.0100762844086,-0.961100280285
2826,g056_o025,56,137.21,110.63,0,0,"[0.3,0.4,0.2,0.1,0.7,-0.0,-0.0,1.57,0.4,0.1,0.2,1.57,2.0933333333,1.57,0.0,0.2,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.0,0.0,0.1,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",137.209423752,2.24687719345,1.77713751793,-0.0621972493827,-0.0367714166641,-0.00521461386234,-0.128970906138,-0.027863053605,-0.0351368263364,-0.0030508316122,0,1.00366210938,-0.00680178916082,-0.00102240394335,1.85946989059,-0.0232860501856,-0.062324732542,-0.00732421875
2827,g056_o026,56,193.11,114.21,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,2.0933333333,0.1,0.2,0.1,1.57,0.5233333333,-0.0,0.2,0.3,0.0,-0.0,0.5233333333,-1.0466666667,0.3,0.0,0.3,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.5,0.0,0.0]",193.111697693,3.94861960411,1.98180043697,-0.0476954206824,-0.0218771081418,-0.00519085489213,-0.134249806404,-0.042152594775,-0.0362380556762,-0.00392905529588,0,1.33504235744,-0.0203113146126,-0.0102536529303,2.30519962311,-0.0135519970208,-0.0508463792503,-0.0764973983169
2828,g056_o027,56,94.73,99.96,0,0,"[0.3,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.7,0.1,0.2,-0.0,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,2.0933333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.7,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.1,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",94.7294744396,1.22876429558,1.45273375511,-0.0121804066002,-0.00150811253116,-0.0127730891109,-0.0857075303793,-0.0375389195979,-0.0076376516372,-0.00053517188644,0,1.00103759766,-0.000176917150384,-2.72518282145e-05,0.869582653046,-0.0834538042545,-0.00924528669566,-0.0272216796875
2829,g056_o028,56,156.0,111.38,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,-0.0,-0.0,0.4,0.2,0.0,-1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.5,-0.0,-0.5233333333,-2.0933333333,0.6,0.4,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.6,0.1,0.1]",156.00324379,3.42140674591,1.86851215363,-0.133839190006,-0.0359383001924,-0.307497560978,-0.145649835467,-0.0568838641047,-0.0422696471214,-0.00679391995072,0,1.45434570312,-0.0137268975377,-0.009526187554,2.39806652069,-0.0441299900413,-0.0421653687954,-0.0878092497587
2830,g056_o029,56,109.8,54.0,0,0,"[0.3,0.4,0.2,0.1,0.4,1.57,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.4,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.3,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.4,0.0,0.0]",109.800906334,1.20312714577,1.28052711487,-0.0159261412919,-0.00410947017372,-0.0937816649675,-0.0416651293635,-0.0253118481487,-0.012149758637,-0.000688709900714,0,1.53452563286,-0.00112063623965,-0.000777427689172,2.45111608505,-0.0412827804685,-0.00951006449759,-0.113444015384
2831,g056_o030,56,108.2,91.04,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.3,1.57,2.0933333333,1.57,0.1,0.1,0.2,1.57,-1.0466666667,-0.0,0.3,0.0,0.2,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.4,0.1,0.0]",108.202166901,3.16738653183,1.79671192169,-0.177506566048,-0.100764080882,-1.13775241375,-0.171297237277,-0.0891472101212,-0.0334176719189,-0.00725086312741,0,1.07316088676,-0.0006164550432,-0.0234357118607,1.27221906185,-0.102476879954,-0.0560867711902,-0.200520843267
2832,g056_o031,56,188.78,103.33,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,-0.0,1.57,0.4,0.1,0.2,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.1,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,3.14,-0.0,-0.5233333333,0.4,0.0,0.0]",188.77810257,3.9117937088,1.9695328474,-0.0581876039505,-0.0127972504124,-0.0500404983759,-0.0934291630983,-0.0372806638479,-0.0380219891667,-0.00390698341653,0,1.2985637188,-0.019448807463,-0.00592545932159,2.2578368187,-0.00578834814951,-0.0355417504907,-0.0289713554084
2833,g056_o032,56,169.23,107.56,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,-0.0,1.57,0.4,0.3,0.0,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.7,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.6,0.2,0.1]",169.226402407,3.78190875053,1.94005703926,-0.0356297045946,-0.0273828841746,-0.0470501333475,-0.16883328557,-0.0481803715229,-0.0326445028186,-0.00371304480359,0,1.09759521484,-0.0220540966839,-0.00601220084354,1.75407683849,-0.010291038081,-0.0347375050187,-0.0184733085334
2834,g056_o033,56,190.52,115.35,0,0,"[0.3,0.4,0.2,0.1,0.7,-0.0,-0.0,1.57,0.4,0.1,0.2,-1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.1,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",190.524492493,3.9211575985,1.9780755043,-0.0528949759901,-0.0109751326963,-0.00189009809401,-0.104005694389,-0.0420021116734,-0.0381934866309,-0.00453408062458,0,1.16131591797,-0.0718956515193,-0.0195204075426,2.28944849968,-0.00414720922709,-0.0443634688854,-0.00533040380105
2835,g056_o034,56,160.34,128.85,0,0,"[0.2,0.4,0.1,0.1,0.7,-0.0,-0.0,1.57,0.4,0.2,0.2,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.7,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.1,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",160.340879288,3.47513079643,1.8105648756,-0.117128193378,-0.0204536654055,-0.0106743117794,-0.164718940854,-0.0559694617987,-0.0269479807466,-0.00397917255759,0,1.10666918755,-0.018555207178,-0.00789235252887,1.72929227352,-0.0293966829777,-0.0384666249156,-0.0289306640625
2836,g056_o035,56,58.67,90.12,0,0,"[0.4,0.6,0.1,0.1,0.6,-1.57,-1.0466666667,1.57,0.1,0.0,0.0,1.57,2.0933333333,3.14,0.1,0.0,0.3,1.57,-1.0466666667,-0.0,0.5,0.0,0.0,-0.0,1.57,-1.57,0.4,0.0,0.2,-0.0,-0.0,1.57,0.3,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.1,0.3,-0.0,-0.0,-1.0466666667,0.6,0.2,0.1]",58.6678891897,1.25909650326,1.55743730068,-0.00523951975629,-0.00185246940237,-1.74760627747,-0.081244751811,-0.0704533308744,-0.0108919171616,-0.00217399420217,0,1.09252929688,-3.98292431782e-05,-0.00760247465223,1.47047877312,-0.549674868584,-0.00783622078598,-0.69856774807
2837,g056_o036,56,63.74,102.99,0,0,"[0.3,0.4,0.2,0.1,0.6,-0.0,-1.0466666667,1.57,0.2,0.2,0.0,0.5233333333,2.0933333333,1.0466666667,0.0,0.0,0.3,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-0.5233333333,0.4,0.0,0.0]",63.7410855865,2.21745586395,1.51957440376,-0.174963712692,-0.125804677606,-1.43881678581,-0.199504241347,-0.0688491016626,-0.0570753142238,-0.0123008359224,0,1.05794274807,-2.03259310183e-06,-0.0181873440742,1.16959071159,-0.0661244913936,-0.0861629843712,-0.6142578125
2838,g056_o037,56,119.26,59.73,0,0,"[0.3,0.4,0.2,0.1,0.6,1.57,-0.0,1.57,0.4,0.1,0.2,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.2,0.0,0.0,2.0933333333,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.2]",119.262879257,3.36079859734,1.7446243763,-0.188019633293,-0.298305153847,-0.145954415202,-0.233656167984,-0.073927462101,-0.0521289221942,-0.00925306417048,0,1.16788744926,-0.0245426893234,-0.0309185944498,1.61031675339,-0.47432756424,-0.0701371580362,-0.421712249517
2839,g056_o038,56,94.02,27.28,0,0,"[0.3,0.9,0.4,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.1,0.5233333333,2.0933333333,1.0466666667,0.0,0.0,0.2,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.5,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",94.0233840656,1.26281809807,1.28761398792,-0.00388623960316,-0.000619740574621,-0.0893878042698,-0.0568992905319,-0.0471139997244,-0.00703016808257,-0.000564195099287,0,1.00610351562,-0.000238416876527,-0.000229728626437,1.16925787926,-0.107085101306,-0.00644097756594,-0.0983072966337
2840,g056_o039,56,180.86,87.1,0,0,"[0.4,0.3,0.1,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.1,1.57,1.57,1.57,0.1,0.0,0.2,1.57,-1.0466666667,-0.0,0.3,0.0,0.2,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0,-0.0,-0.0,1.57,0.3,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.0,0.0,3.14,-0.0,-0.5233333333,0.4,0.0,0.0]",180.862340393,3.76416277885,1.9202016592,-0.0544736683369,-0.00956096500158,-0.00406609009951,-0.120806530118,-0.0422802269459,-0.0329210087657,-0.0038945178967,0,1.11759448051,-0.0102599197999,-0.00651949224994,2.04851555824,-0.00551321357489,-0.03993229568,-0.0100911464542
2841,g056_o040,56,108.28,121.26,0,0,"[0.4,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.0466666667,0.5233333333,-0.0,0.2,0.3,0.0,-0.0,0.5233333333,-1.0466666667,0.3,0.0,0.3,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.6,0.2,0.1]",108.277968941,1.24540328979,1.40262126923,-0.0311636663973,-0.00377499079332,-0.0306486785412,-0.0619270056486,-0.0388247445226,-0.0153618622571,-0.00117009831592,0,1.39737963676,-0.00306826783344,-0.000673907459714,2.27651882172,-0.0254130326211,-0.0115323998034,-0.0336100272834
2842,g056_o041,56,150.87,52.44,0,0,"[0.3,0.4,0.2,0.1,0.6,-0.0,-0.0,1.57,0.2,0.0,0.0,0.5233333333,2.0933333333,2.0933333333,0.1,0.0,0.1,1.57,-1.57,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.3,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,0.5233333333,-0.0,-1.0466666667,0.4,0.0,0.1]",150.866778259,3.76852941513,1.91579437256,-0.0748167932034,-0.0195728149265,-0.00559388240799,-0.144340842962,-0.0384047366679,-0.0401709079742,-0.00417872797698,0,1.50553393364,-0.0363655686378,-0.00178988114931,1.40545928478,-0.0166553203017,-0.0583704635501,-0.011474609375
2843,g056_o042,56,142.02,96.28,0,0,"[0.3,0.4,0.2,0.1,0.7,-0.0,-0.0,1.57,0.4,0.1,0.2,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.3,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.1,-0.0,-0.0,-1.0466666667,0.4,0.0,0.2]",142.017678099,3.29216361046,1.54551577568,-0.0702327638865,-0.0299225896597,-0.0729585289955,-0.177712842822,-0.0600212477148,-0.0290603395551,-0.00460288021713,0,1.05895996094,-0.0071624070406,-0.00722258910537,1.67012619972,-0.0677530020475,-0.0348137058318,-0.08154296875
2844,g056_o043,56,76.35,45.81,0,0,"[0.4,0.3,0.2,0.2,0.4,-0.0,-0.0,1.57,0.1,0.0,0.1,1.57,2.0933333333,1.57,0.1,0.0,0.1,1.57,-1.0466666667,-0.0,0.2,0.2,0.1,-0.0,-0.0,-1.0466666667,0.7,0.0,0.0,-0.0,-0.0,3.14,0.2,0.3,0.0,-0.0,2.0933333333,-0.0,0.2,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.0]",76.352730484,1.30927288532,1.5484970808,-0.0210287477821,-0.0106579661369,-0.734210908413,-0.0722917020321,-0.0661708340049,-0.0134027069435,-0.00203844974749,0,1.25236010551,-0.00800213869661,-0.00709773506969,1.45538794994,-0.0896958261728,-0.0102434856817,-1.08317065239
2845,g056_o044,56,140.69,128.22,0,0,"[0.2,0.4,0.2,0.1,0.4,-0.0,-0.0,1.57,0.4,0.2,0.0,1.57,2.0933333333,1.57,0.1,0.2,0.1,1.57,-1.0466666667,-0.0,0.2,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.6,0.1,0.1]",140.694574432,2.68036222458,1.65741896629,-0.151053771377,-0.017620228231,-0.00498230196536,-0.13459199667,-0.0491169691086,-0.0243861265481,-0.00308203278109,0,1.45288085938,-0.0193616710603,-0.00921720359474,2.36463117599,-0.056185297668,-0.0264577325433,-0.0667317733169
2846,g056_o045,56,84.75,89.01,0,0,"[0.4,0.3,0.1,0.1,0.4,-1.57,-0.0,1.57,0.1,0.0,0.0,1.57,2.0933333333,1.57,0.1,0.0,0.5,1.57,0.5233333333,-0.0,0.1,0.3,0.0,-0.0,0.5233333333,-1.0466666667,0.3,0.0,0.3,-0.0,-0.0,1.57,0.4,0.0,0.0,1.57,0.5233333333,-0.0,0.2,0.3,0.0,-0.0,-0.0,-0.5233333333,0.4,0.0,0.0]",84.7526004791,1.26723885536,1.34471774101,-0.00507564190775,-0.00575515953824,-0.395768493414,-0.0661961510777,-0.0445590279996,-0.0107715083286,-0.000923284213059,0,1.03987634182,0,-0.000323481333908,1.80449008942,-0.17657995224,-0.00911052525043,-1.0224609375
2847,g056_o046,56,90.89,132.01,0,0,"[0.3,0.4,0.2,0.2,0.9,-0.0,-1.0466666667,1.57,0.2,0.2,0.0,0.5233333333,2.0933333333,1.0466666667,0.0,0.0,0.1,1.57,-0.5233333333,-1.0466666667,0.4,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.6,0.0,0.0,-0.0,-0.0,1.57,0.1,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",90.8853689456,1.25479340553,1.33795714378,-0.00620659207925,-0.0013195713982,-0.0153895877302,-0.0434805862606,-0.0395309180021,-0.00715588731691,-0.000565147085581,0,0.99991863966,0,-3.81332938559e-07,0.866758346558,-0.0144020644948,-0.00402316451073,0
2848,g056_o047,56,180.27,130.35,1,g060_p040,"[0.3,0.4,0.2,0.1,0.8,-0.0,-0.0,1.57,0.5,0.1,0.2,1.57,2.0933333333,1.57,0.3,0.2,0.1,1.57,-1.0466666667,-0.0,0.3,0.0,0.0,-0.0,-0.5233333333,-1.0466666667,0.5,0.0,0.0,-0.0,-0.0,1.57,0.3,0.0,0.0,1.57,0.5233333333,-0.0,0.3,0.0,0.0,-0.0,-0.0,-1.0466666667,0.4,0.0,0.1]",180.271231689,3.86353111267,1.95579242706,-0.0715088173747,-0.0208864659071,-0.0119901439175,-0.14953738451,-0.0557574443519,-0.0327447354794,-0.0048198341392,0,1.20833337307,-0.0366215929389,-0.01220218651,2.13900852203,-0.0150141343474,-0.0423197522759,-0.11767578125
